fid,field_1,field_2,field_3,FORM_CODE,IGME_NAME,HYDRO_CODE,H1,SAMPLE_1
"1108","22.9972","40.6017","24.9689",M4-Pli.l,Θέρμη - Θεσσαλονίκη,"411","148",113.910079956055
"1109","23.0971","40.6017","21.1603","sch,gn",Θέρμη - Πολύγυρος - Βασιλικά - Θεσσαλονίκη - Ζαγκλιβέρι,"222","219",671.343139648438
"1110","22.9639","40.5684","19.8047","M4-Pli.st,m",- Θέρμη - Θεσσαλονίκη,"221","118",22.0772304534912
"1111","22.9972","40.5684","17.6914",M4-Pli.l,Θέρμη - Θεσσαλονίκη,"411","143",76.1754302978516
"1112","23.0305","40.5684","20.7229",M4-Pli.l,Θέρμη - Θεσσαλονίκη,"411","156",162.943252563477
"1113","22.9972","40.5351","8.551",H,Θέρμη - Θεσσαλονίκη,"111","110",11.4605045318604
"1114","22.9306","40.5018","12.12",H,Θέρμη - Θεσσαλονίκη,"111","123",20.927619934082
"1115","22.9639","40.5018","11.4099",H,Θέρμη - Θεσσαλονίκη,"111","117",16.9724082946777
"1116","22.9972","40.5018","3.921","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","126",26.0298633575439
"1117","23.0638","40.5018","-5.3298",H.l,Θέρμη - Βασιλικά - Θεσσαλονίκη,"5","123",22.7977504730225
"1118","22.9306","40.4685","4.0666","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","151",137.193740844727
"1119","22.9639","40.4685","4.7534","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","148",101.662353515625
"1120","22.9972","40.4685","2.1259","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","158",177.012466430664
"1121","23.0305","40.4685","-4.6548","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","151",122.637542724609
"1122","22.9306","40.4352","-14.3368","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","142",44.6926078796387
"1123","22.9639","40.4352","-10.2073","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","151",128.170059204102
"1124","22.9972","40.4352","-5.6762","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","153",149.552215576172
"1125","23.0305","40.4352","-7.4431","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","167",223.978530883789
"1126","22.9639","40.4019","-11.8181","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","136",41.3923721313477
"1127","22.9972","40.4019","-7.4182","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","146",86.3479843139648
"1128","23.0305","40.4019","-7.1718","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","149",120.352432250977
"1129","23.2303","40.4019","-8.9865","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","193",340.121978759766
"1130","23.3635","40.4019","9.1971","sch,gn",Θέρμη - Πολύγυρος - Βασιλικά - Θεσσαλονίκη - Ζαγκλιβέρι,"222","204",433.297302246094
"1131","22.9972","40.3686","-12.3735","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","125",25.3611755371094
"1132","23.0305","40.3686","-11.0105","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","145",83.3156585693359
"1133","23.3302","40.3686","5.5937","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","175",238.564010620117
"1134","23.3302","40.3353","12.6143","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","153",135.968704223633
"1135","22.8973","40.5018","10.1976",H,Θέρμη - Θεσσαλονίκη,"111","105",4.39704561233521
"1136","22.8307","40.5018","-0.8406","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","136",33.6471862792969
"1137","22.864","40.4685","-3.13","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","120",21.7188587188721
"1138","22.8973","40.4685","2.6406","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","148",119.746978759766
"1139","22.8973","40.4352","-12.6118","M4-Pli.st,m",- Βασιλικά - Επανωμή - Θεσσαλονίκη,"221","141",63.0895004272461
"1140","23.2969","40.2354","1.9583","M4.Pli,l",Πολύγυρος - Βασιλικά - Κασάνδρα - Επανωμή,"42","121",19.0015277862549
"1141","22.2646","41.1345","-17.8737",Tm-s-J.sch,- Σκρα - Προμάχοι,"2132","223",913.924682617188
"1142","22.2979","41.1345","-4.2731",Tm-s-J.sch,Σκρα,"2132","219",709.419677734375
"1143","22.3978","41.1345","-3.075",ο,- Σκρα,"222","216",533.5693359375
"1144","22.3645","41.1012","-5.0954",Tm-s-J.sch,- Γιαννιτσά - Σκρα,"323","217",612.22705078125
"1145","22.3978","41.1012","-3.5782",ο,- Σκρα,"222","195",386.372344970703
"1146","22.4311","41.1012","1.8395",ο,- Σκρα,"222","191",339.18408203125
"1147","22.3645","41.0679","-8.9542",Tm-s-J.sch,- Γιαννιτσά - Σκρα,"323","217",597.954040527344
"1148","22.3978","41.0679","-5.9272",ο,- Σκρα,"222","199",424.563751220703
"1149","22.4311","41.0679","-4.8745",ο,- Σκρα,"222","188",337.133697509766
"1150","22.3645","41.0346","-3.0461",Tm-s-J.sch,- Γιαννιτσά - Σκρα,"323","225",1107.01245117188
"1151","22.3978","41.0346","-2.1438",ο,- Σκρα,"222","213",540.738586425781
"1152","22.4311","41.0346","-4.6215",ο,- Σκρα,"222","190",351.816162109375
"1153","22.3645","41.0013","-0.6476","Js-Ks.mr,sch",- Γιαννιτσά - Σκρα,"2132","226",1132.53198242188
"1154","22.3978","41.0013","-0.594",θ,- Γιαννιτσά - Σκρα,"222","218",763.109069824219
"1155","22.4311","41.0013","-1.1516",ο,- Σκρα,"222","200",425.255401611328
"1156","22.2979","41.1012","-4.1491",Tm-s-J.mr,Σκρα,"2132","221",824.066040039062
"1157","22.3312","41.1012","-3.213",Tm-s-J.mr,Σκρα,"2132","225",967.115966796875
"1158","22.2646","41.1012","-9.8273",Pt,Σκρα,"311","216",552.607788085938
"1159","22.2646","41.0679","-5.2452",vol1-sch,- Σκρα,"222","223",912.70751953125
"1160","22.2646","41.0346","2.2474",Js,Σκρα,"323","226",1202.14282226562
"1161","22.4644","41.0346","-3.5612",Ng,Σκρα,"411","182",368.207672119141
"1162","22.2979","41.0346","-2.4173",Tm-s-J.sch,- Γιαννιτσά - Σκρα,"323","226",1198.24499511719
"1163","22.4977","41.0679","-0.0467",γ,- Εύζωνο- Σκρα,"222","178",254.211563110352
"1164","22.4977","41.0346","4.2367",μγ,- Εύζωνο- Σκρα,"223","164",216.762985229492
"1165","22.4977","41.0013","6.9532",Ms.c,- Γιαννιτσά - Κουφάλια - Εύζωνοι - Σκρα,"111","166",201.499771118164
"1166","22.4977","41.1012","7.2707","Pt.l,s",- Σκρα - Ευζώνοι,"111","149",103.199157714844
"1167","22.4644","41.1012","5.3579",γ,- Εύζωνο- Σκρα,"222","165",243.121154785156
"1168","22.4644","41.0679","-4.773",γ,- Εύζωνο- Σκρα,"222","173",327.786865234375
"1169","22.198","41.1345","-10.4798",J.vol,Προμάχοι,"413","228",1620.42321777344
"1170","22.198","41.1012","-15.4518",al1,- Προμάχοι,"111","217",584.756103515625
"1171","22.1647","41.1345","-4.4988","Js.sch,k",Προμάχοι,"323","227",1292.63415527344
"1172","22.1647","41.1012","-12.1424","Js.sch,k",Προμάχοι,"323","222",796.008422851562
"1173","22.2313","41.1345","-17.8097",Tm-s-J.mr,- Σκρα - Προμάχοι,"2132","228",1489.89733886719
"1174","22.0315","41.1345","0.6614",tf,Προμάχοι,"222","227",1479.10913085938
"1175","22.0648","41.1345","-5.0308",tf,Προμάχοι,"222","227",1313.09228515625
"1176","22.0981","41.1345","-5.8607",vol,Προμάχοι,"322","229",1656.48156738281
"1177","22.0315","41.1012","0.6539",K.fl2,Προμάχοι,"221","225",1001.14117431641
"1178","22.0648","41.1012","-3.5612","Ks.k,d",Προμάχοι,"2111","226",1222.19470214844
"1179","22.0981","41.1012","-6.2779",Js.σπ.κφ,Προμάχοι,"412","227",1626.28356933594
"1180","22.1314","41.1012","-8.4387",H.sc,Προμάχοι,"111","229",1500.75463867188
"1181","22.0648","41.0679","2.9033",σ,Προμάχοι,"222","223",847.640686035156
"1182","22.0981","41.0679","-1.1465","Ks.k,d",Προμάχοι,"2111","217",432.133880615234
"1183","22.1314","41.0679","-6.6509","Ks.k,d",Προμάχοι,"2111","222",868.956359863281
"1184","22.2313","41.1012","-15.2119",H.sc,- Προμάχοι,"111","216",564.133483886719
"1185","22.0315","41.0679","5.3879",σ,Προμάχοι,"222","213",548.056457519531
"1186","22.1647","41.0679","-9.836",H.sc,Προμάχοι,"111","197",374.708221435547
"1187","22.198","41.0679","-7.7753","Ks.k,d",Προμάχοι,"2111","210",401.1337890625
"1188","22.0315","41.0346","-0.077",H.sc,Προμάχοι,"311","192",382.152893066406
"1189","22.0648","41.0346","-0.7073",al,- Αρνίσσα - Έδεσσα - Προμάχοι,"111","157",181.431671142578
"1190","22.1647","41.0346","-8.1429",al,- Προμάχοι,"121","159",193.275436401367
"1191","22.1647","41.0013","-10.1068",al,- Αρνίσσα - Έδεσσα - Προμάχοι,"111","154",157.311660766602
"1192","22.0981","41.0346","-3.6134",al,- Αρνίσσα - Έδεσσα - Προμάχοι,"111","157",181.544891357422
"1193","22.198","41.0346","-0.4758",al,- Αρνίσσα - Έδεσσα - Προμάχοι,"111","171",258.899505615234
"1194","22.2313","41.0346","4.8008",T-Ji.mr.sp,- Έδεσσα - Γιαννιτσά - Σκρα - Προμάχοι,"2132","220",771.99658203125
"1195","22.6975","41.0346","3.126","σ, δ",- Κουφάλια - Εύζωνοι,"222","143",69.1040954589844
"1196","22.6975","41.0013","3.7247","σ, δ",- Κουφάλια - Εύζωνοι,"222","154",156.183578491211
"1197","22.6309","41.0013","-3.0762",Hl.l,- Κουφάλια - Εύζωνοι,"5","120",19.770528793335
"1198","22.6975","40.8348","1.098","Pt.l,s",- Κουφάλια - Κιλκίς - Εύζωνοι,"111","140",54.1438751220703
"1199","22.7308","40.8348","3.1519","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","144",83.6123275756836
"1200","22.7641","40.8348","4.3003","Pt.l,s",- Κουφάλια - Κιλκίς - Εύζωνοι,"111","144",85.1039047241211
"1201","22.6642","40.8015","2.5995","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","143",74.1437377929688
"1202","22.6975","40.8015","2.148","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","151",125.677963256836
"1203","22.7308","40.8015","5.2692","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","155",172.58381652832
"1204","22.7641","40.8015","10.0726","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","164",229.642608642578
"1205","22.7974","40.8015","13.7341","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","149",142.266418457031
"1206","22.6642","40.7682","4.3467","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","147",118.338668823242
"1207","22.6975","40.7682","5.6084","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","144",66.7436599731445
"1208","22.7308","40.7682","10.7287","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","147",113.484527587891
"1209","22.7641","40.7682","17.8005","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","152",164.77815246582
"1210","22.7974","40.7682","22.385","Ms-Plι.s,c",- Θέρμη - Θεσσαλονίκη - Κουφάλια - Κιλκίς,"311","146",120.12174987793
"1211","22.3978","40.968","-2.3967",Js-vol,- Γιαννιτσά - Σκρα,"222","214",500.773529052734
"1212","22.4644","40.968","3.1762",Ms,- Πλατύ - Γιαννιτσά - Κουφάλια,"311","156",176.641235351562
"1213","22.4977","40.968","2.9306",Ms.c,- Γιαννιτσά - Κουφάλια - Εύζωνοι - Σκρα,"111","145",99.5143890380859
"1214","22.4644","40.8348","1.1891",Ms,- Πλατύ - Γιαννιτσά - Κουφάλια,"311","152",144.506927490234
"1215","22.4977","40.8348","-2.6451",Ms,- Πλατύ - Γιαννιτσά - Κουφάλια,"311","154",180.673614501953
"1216","22.4644","40.8015","-2.7157",Ms,- Πλατύ - Γιαννιτσά - Κουφάλια,"311","147",99.1795959472656
"1217","22.4977","40.8015","-3.8542",Ms,- Πλατύ - Γιαννιτσά - Κουφάλια,"311","149",103.629425048828
"1218","22.3645","40.7682","9.3939",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","104",4.57651042938232
"1219","22.3978","40.7682","1.5417",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","105",4.91319799423218
"1220","22.3645","40.7349","13.8716",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",2.70622968673706
"1221","22.3978","40.7349","5.2649",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","101",0.822770237922668
"1222","22.4311","40.7349","-0.3397",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","101",1.78580331802368
"1223","22.4644","40.7349","-1.5701",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","103",3.06371021270752
"1224","22.4977","40.7349","-2.5868",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","103",3.71297121047974
"1225","22.2646","40.7349","14.2322",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","112",12.2730779647827
"1226","22.2979","40.7349","23.949",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","109",9.11347484588623
"1227","22.3312","40.7349","21.4364",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","106",6.21369171142578
"1228","22.2646","40.7016","10.9797",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","109",9.78096389770508
"1229","22.2979","40.7016","21.7491",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","107",7.81045341491699
"1230","22.3312","40.7016","19.3336",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","105",5.22065734863281
"1231","22.3645","40.7016","11.7986",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",1.39038491249084
"1232","22.3978","40.7016","3.9744",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",1.61805784702301
"1233","22.4311","40.7016","-1.3994",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","101",2.19685983657837
"1234","22.4644","40.7016","-3.4684",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","103",3.38035178184509
"1235","22.4977","40.7016","-3.8852",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",1.90123963356018
"1236","22.2979","40.6683","17.6371",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",2.89854311943054
"1237","22.3312","40.6683","13.0303",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",1.87919163703918
"1238","22.3645","40.6683","5.4222",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","103",3.13984417915344
"1239","22.3978","40.6683","-1.3296",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",2.39008617401123
"1240","22.4311","40.6683","-5.1511",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","105",3.84457492828369
"1241","22.4644","40.6683","-6.2466",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","104",3.95440578460693
"1242","22.4977","40.6683","-5.8024",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","102",1.16820526123047
"1243","22.2646","40.635","7.4419",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","104",2.99410319328308
"1244","22.2979","40.635","9.0588",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","103",3.31667494773865
"1245","22.3312","40.635","5.3147",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","103",3.22542428970337
"1246","22.3645","40.635","-1.9395",H.lk,- Αλεξάνδρεια - Πλατύ - Γιαννιτσά,"42","105",4.80521631240845
"1247","22.3978","40.635","-8.6275",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","106",5.41830396652222
"1248","22.4311","40.635","-11.5518",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","108",7.08435010910034
"1249","22.4644","40.635","-10.7606",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","104",4.3200216293335
"1250","22.4977","40.635","-8.3671",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","105",7.07039070129395
"1251","22.4977","40.5684","-6.9795",H,- Βέροια - Αλεξάνδρεια - Πλατύ - Έδεσσα - Γιαννιτσά - Κουφάλια,"111","106",6.44943523406982
"1252","22.4977","40.5351","-2.1536",Ms-Pli.k,- Κατερίνη - Κολινδρός - Αλεξάνδρεια - Πλατύ,"411","152",161.977661132812
